timestamp x y error quality ant1_dist ant1_azim ant2_dist ant2_azim ant3_dist ant3_azim ant4_dist ant4_azim ant5_dist ant5_azim
1606391922805.0 566568.941651205 5932829.328861022 5.345830372864113 3.0 70.15906941931758 240.73251894715276 34.056509525266726 159.08770832948733 5.367077619542632 271.87397584358075 64.0093024944261 265.39675379820903 32.255242108374084 85.66840781305517 
1606391923305.0 566569.1695701258 5932824.8750354005 3.636751206379794 3.0 72.24829612265776 237.56135165072754 38.32304626339173 161.14662273057084 6.684717020294164 230.207101182374 64.29428431839952 261.42104452474894 32.45380670399515 93.56434321729654 
1606391923805.0 566565.8163493535 5932828.368784902 0.49286345955989386 0.6 73.35803478889234 241.2717600413729 33.99468118800772 164.5942678727748 8.525685148178102 264.71995307609285 67.2052845149727 264.7947095654074 29.075302078033875 87.08991616947065 
1606391924305.0 566567.4827879147 5932828.330473806 5.733415454217727 3.0 71.91997615863666 240.6068695490874 34.511251078291274 161.94299575996268 6.872511716090317 263.1232158116289 65.54946751516077 264.62921018849806 30.737892214181013 87.31893783736965 
1606391924805.0 566564.3328267502 5932828.096014165 4.2705415811730605 3.0 74.79155967576142 241.63478022476005 33.89687335285764 167.1350761297284 10.02892421033647 263.94813110133305 68.70757280138481 264.68041914434195 27.580548649783623 87.49937991670943 
1606391925305.0 566563.2100034304 5932827.71088413 0.8399232359328682 0.6 75.96279422875367 241.78152344826316 34.042805720769145 169.1221282451282 11.189222827333081 262.5930585256975 69.86182454484192 264.45129603803196 26.444123071917733 88.22691270813678 
1606391925805.0 566561.9934834867 5932828.47544826 2.7193782169482636 3.0 76.6833902856103 242.7147165754264 33.079083262919895 170.9417736010262 12.331022960901782 266.8485534123367 71.00415338855564 265.1602951991699 25.264569634587033 86.40817238277985 
1606391926305.0 566564.8263144996 5932827.428713947 4.203639181717592 3.0 74.67886927567355 241.0043866907688 34.65889466242402 166.58536204916285 9.635150490630977 259.6888133691707 68.28176972457535 264.08449245300096 28.052894739196645 88.9051053679382 
1606391926805.0 566565.0924546708 5932824.423669971 2.2908601305897975 2.4 75.95282963797025 238.9238633881281 37.646245841147 167.25241896779204 10.356480613049257 242.82640006921912 68.39330462836202 261.55665537175764 28.421358622020456 94.98363852178974 
1606391927305.0 566562.1907469323 5932825.165880061 6.289309232293304 3.0 78.08413088209309 240.48954404788202 36.37989704515887 171.4555994585562 12.754444317308634 251.7819697764757 71.1640411341996 262.49082210259985 25.47080635321524 93.88733993392722 
1606391927805.0 566563.424532479 5932825.771056047 6.202700358477947 3.0 76.71235330845926 240.42898830303267 35.988598960876466 169.3695383461802 11.394874833008432 252.73293592293544 69.86312688971428 262.8506487322935 26.669586448094993 92.41033606177355 
1606391928305.0 566561.9419865747 5932826.027078749 5.296888975997455 3.0 77.88128913035727 241.13107619351348 35.4914933279036 171.64616781621118 12.752995886246033 255.80987916768203 71.30363117171055 263.2030415356885 25.178328088992956 91.9701252950589 
1606391928805.0 566563.308815666 5932822.902440801 4.186577822226884 3.0 78.26664094373302 238.64404540353007 38.79196263011394 170.3191688254647 12.64945955342003 240.38534719075108 70.39194867454478 260.5449828517293 26.82866677167019 98.55333734998472 
1606391929305.0 566562.1620620316 5932826.549131983 5.446585349777432 3.0 77.43730714980082 241.3907237316713 35.008184141830355 171.16566552453534 12.419893166349247 257.8963250415852 71.02502323215613 263.60021298377615 25.385844927499733 90.77538646498711 
1606391929805.0 566562.0500198918 5932823.507784472 5.415336828712567 3.0 79.03528780592895 239.4936708187623 38.00063643701631 172.0368774052176 13.493628073803572 245.26716868640267 71.5387188325909 261.1888497873107 25.497157798753282 97.62884430327944 
1606391930305.0 566557.2742617028 5932823.543844254 2.898997697335014 3.0 83.16790127604843 241.18548559544138 37.60132898392632 179.25533283206775 17.9315880852172 251.77024486006212 76.25645194756953 261.76528219637464 20.76750269217449 99.27964056752299 
1606391930805.0 566558.9774192135 5932826.824230538 4.440796404015366 3.0 80.12087050841669 242.65402681559647 34.387691251693944 176.34553499538933 15.504381609371196 261.36012839264316 74.16181854203828 264.0856767492102 22.198983018103426 90.17664141668327 
1606391931305.0 566556.2432899838 5932825.136039856 3.81199067638408 3.0 83.32530525080584 242.4865389867659 36.0100410723881 180.86286532852355 18.503922979879516 257.4608936949567 77.06801871874929 263.046673754733 19.54385256578475 95.15678603668894 
1606391931805.0 566556.6058086529 5932822.017388952 3.2919105207210735 3.0 84.4954037401783 240.49701529412397 39.12502152135239 180.26325577674316 19.084384055191485 248.04265117835996 77.149622017026 260.71438059596153 20.417856738771764 103.8142703103734 
1606391932305.0 566555.544991742 5932825.608580111 0.5611859254251224 0.6 83.72961929585328 242.99407426678096 35.555067111400085 181.9995634909601 19.092813238106256 259.30038808130774 77.70594700001023 263.45487012582043 18.8103304742209 93.91434673869973 
1606391932805.0 566557.7606117609 5932824.118228421 6.214371830636721 3.0 82.46536793060015 241.37228446934444 37.036605847460784 178.49143984841277 17.294439712896285 253.07371415459178 75.69449156512988 262.142846015847 21.164706155758434 97.5324733826521 
1606391933305.0 566556.2764112714 5932824.226095429 4.37868940921106 3.0 83.7203238223652 241.9237492884302 36.91941322052599 180.79020368253666 18.69060754358841 254.71491122776825 77.15063430949662 262.37288205938154 19.679368242792812 97.78759074767297 
1606391933805.0 566556.573455694 5932820.893331572 2.3395401916273406 2.4 85.0825676342527 239.84892947878788 40.249224869458494 180.301958509541 19.56185129652963 245.02318917637888 77.370802972215 259.89672259171573 20.684068114450973 106.86072889903993 
1606391934305.0 566553.9330719038 5932823.758494504 3.182149410264128 3.0 86.0107485606959 242.38360142290657 37.4921734388818 184.3634300539949 21.074982923491497 255.16810570572605 79.53545042669468 262.26306500221244 17.438490718945758 100.35388277942229 
1606391934805.0 566554.3652483817 5932823.078550032 3.071259534925551 3.0 85.94674712613835 241.84840327520908 38.140320043962156 183.63834758280592 20.845410377043624 253.05692092922226 79.20212784838965 261.7335657778404 17.995548286330248 102.23653066216967 
1606391935305.0 566553.890878331 5932822.303143684 5.642448401339056 3.0 86.73206089000769 241.54461068485816 38.946576659748196 184.2624280983824 21.533619078610364 251.4509210520273 79.78611776524892 261.2314900687041 17.717105034788517 105.01339723714942 
1606391935805.0 566550.2457117189 5932819.642313138 3.2246991545744885 3.0 91.20665683089518 241.16609214265515 42.01182705663017 188.95549339231204 25.87180895597129 248.43098520264215 83.81996919590992 259.813610850814 15.294846626676222 118.29680799290215 
1606391936305.0 566551.4412082798 5932823.100108468 2.9331207120219154 3.0 88.52575734018626 242.75363725724537 38.4154601121313 187.99693952915655 23.652356523957287 255.17156417528764 82.09387663226005 262.0418727060861 15.14520746907532 104.50196843635052 
1606391936805.0 566548.930835893 5932820.529415966 2.500142837631383 2.4 91.94152276442429 242.04558371387196 41.36518710197331 190.94622894506838 26.80044816101856 251.22919789341086 84.9644288792864 260.55923192792676 13.717479638034707 117.63770931000941 
1606391937305.0 566549.1643583766 5932822.377301699 3.5620342575348256 3.0 90.88177495147657 243.00567220210354 39.506766283017676 191.12260761840565 26.03862258886422 254.91624765889895 84.44982173921022 261.77006904092605 13.183209006621238 110.02980932921514 
1606391937805.0 566548.0493413582 5932821.275229835 2.7963792842271573 3.0 92.37677127078814 242.71050236392836 40.81275463587155 192.36017755198864 27.41294364065053 253.29842126189953 85.71617035641039 261.1476679041806 12.59311524228001 116.49196264990981 
1606391938305.0 566548.3965721756 5932819.391478518 3.086323047246365 3.0 92.9499428333648 241.5803590273365 42.58498799212902 191.3612526356783 27.687276247751303 249.35503647178314 85.68435976528198 259.86720000283896 13.829189990693063 122.84834165848713 
1606391938805.0 566550.880434185 5932823.300593043 2.114365723043865 2.4 88.93358980572005 243.03387077225273 38.29938091122739 188.86945742067684 24.14550215176264 255.97203953017845 82.62195487541194 262.23340413684474 14.552195156266366 104.29064861995612 
1606391939305.0 566548.7137171214 5932823.153595259 4.636779422385742 3.0 90.93537500416339 243.57039204851628 38.83649820909223 191.99592144800434 26.286018390468797 256.8059986810652 84.788788877246 262.332844644956 12.507161443184744 107.39482776895817 
1606391939805.0 566548.4780572003 5932822.111114878 3.3210661727632167 3.0 91.61415757798618 243.05215686905632 39.90519576361887 192.01579633415528 26.770663106181694 254.7484113314181 85.16731890126998 261.65892883295203 12.638905254118214 112.22967700861632 
1606391940305.0 566547.2373513866 5932819.761098201 5.388493867824355 3.0 93.79764711979274 242.11594195484886 42.468192797988415 192.9930199444723 28.651675054846315 250.8642064653707 86.7623303843996 260.2421620772739 12.658831181469685 124.2889880474323 
1606391940805.0 566546.3146717969 5932817.736223096 3.908613577954942 3.0 95.56985358820191 241.3016164655018 44.65087976738782 193.56251020302858 30.230073371375386 247.81028975175678 88.03406037642574 259.0450556669526 13.220373855549532 133.8363673245003 
1606391941305.0 566545.5167538816 5932818.576886378 4.139771333014173 3.0 95.87261830341666 241.9713023853742 44.031522943171225 194.82847478226634 30.670411502531334 249.8278117653791 88.66306345368798 259.67641028635126 12.062694485528349 133.58106770111013 
1606391941805.0 566542.8656500762 5932822.5920929555 0.8301364148470379 0.6 96.44500527507427 244.81814056573342 40.98608847814271 199.85406526271078 32.11754668147169 258.21212523704406 90.65976397712102 262.47425533744746 7.453042705409715 125.24142104932136 
1606391942305.0 566544.0919958716 5932821.1690180525 4.136596355518325 3.0 95.95778233289299 243.7375581376259 41.940029035293755 197.61745336949278 31.251032942926336 255.19736561755516 89.64413869588171 261.46982709621636 9.286915305874876 128.04742361446372 
1606391942805.0 566543.8829771 5932823.582217029 6.0561945594828135 3.0 95.10420031421422 245.09717314411398 39.71415541225701 198.95870628263154 30.928776868130996 259.62279332007984 89.52554153773278 263.01720480525336 7.837863028037132 114.98409718841977 
1606391943305.0 566542.8302202799 5932823.414021402 0.4356476010727394 0.6 96.13033878352209 245.27045965571898 40.226261376385786 200.29913511834522 31.994619820967916 259.6661060707909 90.59094588601613 262.9925619567321 6.980243913011921 119.89130738422288 
1606391943805.0 566545.9391501059 5932820.207577549 2.0555236413649687 1.8 94.74160712887819 242.7217935547712 42.34703848274432 194.84066231510735 29.743856522235898 252.496721156989 87.96855544119028 260.67206726980135 11.34051138767719 126.1206610132025 
1606391944305.0 566543.5856228482 5932823.414436073 0.7249440156775847 0.6 95.44456064167517 245.080982258534 39.97008414486673 199.28369479151857 31.25168819651023 259.4184187594291 89.84118218791434 262.93405126743124 7.644243612091619 117.06579619634756 
1606391944805.0 566544.4925103359 5932825.482245925 3.992766209283471 3.0 93.76274664131446 245.99347359802266 37.7191903391304 199.02072150451463 30.038520825199377 262.9801474546016 88.70804541901485 264.1875345533681 7.841849678965982 100.36151852457822 
1606391945305.0 566543.5715032436 5932823.045478934 3.331168822725119 3.0 95.61338587817329 244.88403442422225 40.32314989809823 199.12949813187353 31.33539031702076 258.75999106660515 89.90131919782542 262.701800203104 7.806740710494315 119.52502513884438 
1606391945805.0 566545.3741986357 5932824.0376518555 3.5409202716536265 3.0 93.56009962511148 244.96560939792175 38.819479322168974 197.0951882991623 29.380458008109056 259.97260017174636 87.99042964226275 263.19351750943974 9.057397143823783 108.37372715917944 
1606391946305.0 566542.3684009113 5932825.5564088775 0.4750386523966073 0.6 95.67748490785135 246.5515572405812 38.39516929020481 202.054877913805 32.139371204249755 263.57416565997505 90.8141829882551 264.36980291372333 5.7473574850791564 103.44430028095356 
1606391946805.0 566545.9005607506 5932827.891115377 5.098060132727183 3.0 91.51094381340484 247.01261152591127 34.987207603770244 198.12638522484036 28.43332852983117 267.4556425264131 87.0924507443468 265.67047210958225 9.176498581063683 83.75358441235801 
1606391947305.0 566545.3808099807 5932824.551020018 4.2149060658504665 3.0 93.33801649117004 245.2494201187405 38.32712220959398 197.31133927029197 29.288903611955195 260.9593217370067 87.92449552514962 263.52518608400567 8.91528693680314 105.22768969910649 
1606391947805.0 566541.6548653175 5932823.904907539 6.187039299330298 3.0 96.99708123029141 245.82428165361387 40.19377119319568 202.1135977078631 33.070130118925654 260.8681770857712 91.6998024531766 263.3865825246854 5.718850634222825 121.49612879956194 
1606391948305.0 566546.7150609902 5932825.999807582 5.1712445509997025 3.0 91.52290029847796 245.7233846801028 36.55665142425618 195.99043789253986 27.770432766067977 263.4795638560026 86.4449925008074 264.37962569250436 9.97655340450874 95.13461369323065 
1606391948805.0 566543.1443362666 5932829.706239728 2.1989485564756674 2.4 93.37986558799395 248.69857974699627 34.267918809128076 203.45795977738274 31.16642657083643 271.0164735926378 89.7264777472579 266.9592080501674 6.959850499359888 66.15540559247903 
1606391949305.0 566545.0874841299 5932826.504709727 2.2793226873273174 2.4 92.8058383774716 246.42067482617762 36.55936313613436 198.66142727021335 29.3381780896737 264.82030293875437 88.01778512121977 264.8104815261045 8.317994774525886 92.67330230971695 
1606391949805.0 566544.1596494522 5932827.48405916 4.260643217703633 3.0 93.27307699673324 247.20005524303798 35.948168352477005 200.5623111317503 30.19239054875307 266.83058635320447 88.85954774062057 265.49349708207694 7.404761555294668 85.41912762163967 
1606391950305.0 566547.7161172073 5932829.177315235 3.1175714415871254 3.0 89.33852443035364 247.3172702191575 33.226434894278164 195.84042670697713 26.589751953630653 270.05163819743717 85.19267774268995 266.44087261096354 11.173637056541757 78.20166976397078 
1606391950805.0 566544.9608561588 5932825.7615757175 1.7990335004308113 1.8 93.22129281592947 246.0331937261343 37.304131404113406 198.48047551238335 29.540367198362205 263.40685386370365 88.21412005584016 264.33722229805187 8.260123652997878 97.87048148588588 
1606391951305.0 566548.876836191 5932825.861200441 1.9451300730953962 1.8 89.61502556046253 245.07433150499287 36.156365822639536 192.63486792555096 25.64124459156418 262.62327306804247 84.30790956614874 264.14199682311187 12.14218505123601 94.8731035685479 
1606391951805.0 566545.7879461993 5932829.724698432 2.196158355675147 2.4 90.91504795536177 248.1041793527869 33.286551619863566 199.29260359925365 28.5236349708507 271.1477493360274 87.0856959645654 266.87907112106376 9.44403295348379 72.54990625103434 
1606391952305.0 566547.7209959393 5932826.078370229 5.329743348868989 3.0 90.57426414088835 245.5070614986446 36.21635748783453 194.49465218009055 26.762107859407855 263.4021112372352 85.43620169208118 264.3659897923247 10.972711057368588 94.25590653156442 
1606391952805.0 566546.8926229461 5932830.928588351 6.190727027199962 3.0 89.44388318222934 248.5558486901163 31.791832151874765 198.13029970286584 27.470656043235653 273.70520941373036 85.92470239635055 267.6405694849409 10.889595125134374 68.24604273292037 
1606391953305.0 566547.1621329561 5932830.594941915 3.8003905411126317 3.0 89.31594618388321 248.29342425174457 32.02707043314988 197.48633758254974 27.18197956614016 273.04009651839146 85.66984898742491 267.4101956710519 11.023873632181923 70.37629194641758 
1606391953805.0 566549.0593006206 5932826.36605798 5.799756463050962 3.0 89.23760155477319 245.31891458638043 35.62388642645253 192.5261194630682 25.39995433951016 263.6998942917786 84.07626131892295 264.47155818747325 12.29204455511077 92.45539664129673 
1606391954305.0 566549.1634950513 5932831.937188999 2.0121614776766243 1.8 86.96154291121965 248.62737631275883 30.183057189476028 194.62718200482175 25.29601127790432 276.3182249933433 83.61923140764826 268.2670301811802 13.372892298939583 67.83842374584677 
1606391954805.0 566551.8017425252 5932829.460436309 1.4909784924498484 1.2 85.46983094082034 246.43617225633164 32.071169368757744 188.93994635733972 22.506210941712162 270.7817946483493 81.09736192584194 266.46132265218705 15.241062644488121 80.3007254043839 
1606391955305.0 566550.1856676305 5932827.014298378 6.660323199533596 3.0 87.94352879726522 245.3962401234079 34.76001472345775 190.94523685075418 24.21485385580557 264.93209220306903 82.89441974178101 264.8425300084239 13.407677633774655 89.48022862566974 
1606391955805.0 566551.8591456328 5932832.727064943 2.0556986087454034 1.8 84.16377804019073 248.4593463209838 28.83882968567864 189.83586287430953 22.729415815974967 279.04606983685153 80.9040246873163 268.7684342549327 16.169872832842792 68.84950442703494 
1606391956305.0 566555.0271284921 5932829.864158998 1.269089873483466 1.2 82.35712798983293 245.79656415197113 31.327229603754226 183.21779313864212 19.291829185818507 272.11154242719397 77.85347385260533 266.61136310477514 18.488933745640427 80.75147244954648 
1606391956805.0 566553.4726688545 5932833.643062498 3.6775065843710806 3.0 82.32703809426044 248.64001507889913 27.697775588519946 186.8695434096988 21.311482678261672 282.1616776708587 79.27608309481366 269.4052556099189 18.0072676910347 67.98369174670822 
1606391957305.0 566556.0255799271 5932833.553215764 2.096810885633442 1.8 79.98863119924728 247.91401730993385 27.599247625203304 181.57794206652022 18.80232403621277 283.5330624417847 76.72433038041714 269.3183748757826 20.36691826650058 70.91153206075379 
1606391957805.0 566556.4669509064 5932830.173717071 1.6847125517071861 1.8 80.91754646508447 245.57851259390367 30.96991949100246 180.58947962686065 17.86806553675357 273.2736889223743 76.3981995102386 266.77928836054105 19.95992814809569 80.53867953717905 
1606391958305.0 566557.0665141133 5932831.293571036 5.688416835099087 3.0 79.91235478133825 246.13186852919432 29.84974854924199 179.46073701706752 17.371687647270083 277.0769131960642 75.74443003373544 267.59959529342746 20.75981119401774 77.7609202747812 
1606391958805.0 566557.066921057 5932831.678057432 3.671821128457595 3.0 79.75718104611838 246.3843360970369 29.465283288005995 179.45290911544052 17.422832769800117 278.3319468290512 75.7288943684025 267.8902272338686 20.845101980152556 76.72830481766484 
1606391959305.0 566555.4479315163 5932833.646108485 1.9195658857819633 1.8 80.48953604273149 248.12989845487292 27.528407184499546 182.78517810052557 19.3857234656302 283.40047598984467 77.30089720263612 269.3923160119112 19.853338683378073 70.1129863541475 
1606391959805.0 566557.880642622 5932831.235362839 4.9948699277860005 3.0 79.19232867292581 245.8550170545617 29.92667654770065 177.9029825030245 16.556644744485112 277.22411721938977 74.93351060232581 267.529055087974 21.544318290085517 78.37120228095719 
1606391960305.0 566559.3229860382 5932831.692689141 2.6092538342795506 2.4 77.6892950334518 245.72767306019114 29.558420407820318 175.07544394231388 15.196535822831894 279.61923788152853 73.47385192336033 267.8368620914322 23.049775727329454 77.98042646340534 
1606391960805.0 566556.9783339058 5932832.232821253 2.227318317296565 2.4 79.61796825647282 246.77567032120342 28.90981886134554 179.61797218627655 17.599040897526454 280.07746125683616 75.79904962733808 268.31175262140715 20.893750933437815 75.19168400006895 
1606391961305.0 566559.0613567079 5932829.771404257 2.40105164293639 2.4 78.7347506115824 244.53131111504177 31.4530332744025 175.8507426389498 15.257025281734848 272.3216539269677 73.83252396712575 266.3544601559303 22.467998571432393 82.6386852034655 
1606391961805.0 566557.9551500776 5932831.6791686 1.7957740930352541 1.8 78.94369051777662 246.12682398802315 29.486033847084386 177.72674405999666 16.544649156052287 278.78149945407847 74.84123321226996 267.86604382761294 21.71081108553149 77.2635853805571 
1606391962305.0 566558.2117375021 5932831.293803394 1.8942724966415299 1.8 78.86633799135653 245.79536797783692 29.88224607091 177.2644577673658 16.235832670017693 277.57564762062384 74.60021707837022 267.56293461891283 21.88039907531225 78.39607329873274 
1606391962805.0 566558.3751967491 5932833.060038509 9.336384623561392 3.0 78.00837859957385 246.92944042327986 28.126914468103504 176.76014325707075 16.402688387166833 283.7787702096906 74.38257213122219 268.9169805816929 22.460007842318912 74.06221701291916 
1606391963305.0 566563.6645263754 5932834.29742358 2.207182464349639 2.4 72.66319319534479 246.19273140080276 27.711931016506185 165.62716256449167 11.819451283471606 295.79935256038283 69.08016020593473 269.86021977523217 27.88703207461178 74.60174260055625 
1606391963805.0 566562.033974035 5932835.33699369 8.979472422185184 3.0 73.75292477546392 247.44303515176603 26.333323256118895 168.5035996459065 13.741782316465626 296.742939718495 70.71587168312111 270.70575685405885 26.629747966771248 71.51229349993895 
1606391964305.0 566559.7451447569 5932836.088310056 1.3870997436257941 1.2 75.59479246172367 248.63446919822061 25.22788749008315 173.26292232120556 16.127865237305766 295.46746945921063 73.01736187366781 271.2731472824347 24.73913225589836 68.17923842243682 
1606391964805.0 566564.62694318 5932836.293485067 6.313779043714735 3.0 70.99149691663102 247.35316750571377 26.056393166420964 162.48602814645173 12.027589653836124 306.4161894765525 68.1420489319063 271.5368253008248 29.392325563228802 71.34680376184967 
1606391965305.0 566562.8940269868 5932836.684107952 0.7962924264563391 0.6 72.44767915069019 248.16600890405925 25.20915600581482 165.97703119138632 13.67268060230046 303.4211325386549 69.88566475109592 271.8188602738243 27.89069455097624 69.4475485627241 
1606391965805.0 566560.9059804097 5932831.959532355 2.473950400673338 2.4 76.13763234242079 245.42103616180412 29.47191904475039 171.96327289051993 13.690558157118254 281.82786089496653 71.88221138103437 268.0017803586525 24.653729941017858 78.13999138957465 
1606391966305.0 566566.6478052245 5932835.6861525765 6.076723518614392 3.0 69.3732215811218 246.24751005771947 27.299516948438793 158.82238768330978 10.065946236811145 310.4662666218155 66.10793777000012 271.05760748733303 31.13676687824258 73.5956205049934 
1606391966805.0 566563.4980312468 5932834.243496882 6.093896688988908 3.0 72.83729131462557 246.20678815667856 27.72339091890386 165.98815499761008 11.946493692368872 295.2189571714687 69.2468070825454 269.8159362807163 27.712195651085043 74.61783211310343 
1606391967305.0 566566.4442154688 5932834.980431207 3.6088107540740713 3.0 69.84609774272823 245.78489732753735 27.8875758431102 159.73625830333577 9.785718785182368 306.54598565603516 66.30226163648712 270.44459598803894 30.74839984227213 74.75005228163472 
1606391967805.0 566566.545206831 5932833.819354134 4.484639627883625 3.0 70.23884308950443 244.8872832735544 29.0133978326559 160.3433027284491 9.055346319411061 301.0159083436753 66.20243191633891 269.4403833773808 30.561958639624738 76.90042937930548 
1606391968305.0 566570.0649679493 5932836.5057662865 7.692063054593512 3.0 65.9183582099345 245.7032136901863 27.987250052935572 151.67449574990349 8.487824297465073 330.0235505267841 62.71269564386609 271.8639495957208 34.64675751249554 73.89131898168272 
1606391968805.0 566567.3497072007 5932836.006352772 3.7297851470408268 3.0 68.60180340769362 246.2561632410999 27.265390606591055 157.20371924015254 9.764818051711567 314.5720289534378 65.41291365069057 271.34937512852275 31.9007113790618 73.39996008896777 
1606391969305.0 566571.2714913586 5932833.917074117 0.6952798944006486 0.6 65.94571914434306 243.22118906604663 30.838907665145292 151.9833203227563 5.648047500706235 327.50392955745525 61.47544001001598 269.4884320056616 35.200935205374606 78.48925787169182 
1606391969805.0 566569.0589284844 5932837.084684302 1.700599204782963 1.8 66.60374165721427 246.51324168773652 27.00721244489627 152.97062484531014 9.509801275414736 326.51359059279736 63.73937051096464 272.3546590942568 33.85115272369202 72.47732293518439 
1606391970305.0 566571.4887625476 5932835.817420507 2.8588540285234116 3.0 64.91524129023675 244.6323375657375 29.283406974084414 149.86099263970925 7.235043231031715 337.08480685600534 61.27062516470319 271.26389535148877 35.83923290829191 75.58036361654968 
1606391970805.0 566573.504958091 5932835.894283777 4.268015122294405 3.0 63.06552543016533 243.9106537593776 30.28175720357116 146.48692653460765 6.788344074753189 353.2243658504587 59.256739733040945 271.3811972472474 37.813472786844166 76.22833875755306 
